,Full policy number,Expiring Policy Number,Policy Effective Date,Policy Expiration Date,Transaction Effective Date,Transaction Expiration Date,Transaction Type,Policy Type,Premium,Carrier %,Exposure Type,Policy Occurrence Limit,Policy Aggregate Limit,Attachment Point,SIR/Deductible amount,Commission amount,Risk/Location Address,Risk/Location State,Risk/Location Zip,Insured Name,Insured Address,Insured City,Insured State,Insured Zip,Broker/Agent,MGA,Broker/Agent Address,Broker/Agent City,Broker/Agent State,Broker/Agent Zip,NJ Transaction Number,Primary/Excess Indicator,CM/Occ Indicator,Radius Of Use,"Vehicle Number of Seats, Seating Capacity",Gross Vehicle Weight,Vehicle Number,Vehicle Make,Vehicle Model,Model Year,Vehicle Type
48,ASC-8988327-00,,2023-08-28,2024-08-28,2023-08-28,2024-08-28,CN,Cancellation,-11781.63,100.0,,1000000.0,"$2,000,000",0.0,,-2061.79,6900 Mauna Loa Way,CA,95219,F & S Freightway Inc,6900 Mauna Loa Way,Stockton,CA,95219,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.503,1-8,"Extra Heavy Trucks (45,001+)",3AKJHHDR9KSJL3942,FREIGHTLINER,CASCADIA,2019.0,Truck
49,ASC-8988327-00,,2023-08-28,2024-08-28,2023-08-28,2024-08-28,CN,Cancellation,0,100.0,,1000000.0,"$2,000,000",0.0,,0.0,6900 Mauna Loa Way,CA,95219,F & S Freightway Inc,6900 Mauna Loa Way,Stockton,CA,95219,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.503,1-8,"Extra Heavy Trucks (45,001+)",3AKJHHDR9KSJL3942,FREIGHTLINER,CASCADIA,2019.0,Truck
50,ASC-8988327-00,,2023-08-28,2024-08-28,2023-08-28,2024-08-28,CN,Cancellation,-17.58,100.0,,1000000.0,"$2,000,000",0.0,,-3.08,6900 Mauna Loa Way,CA,95219,F & S Freightway Inc,6900 Mauna Loa Way,Stockton,CA,95219,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.503,1-8,"Extra Heavy Trucks (45,001+)",3AKJHHDR9KSJL3942,FREIGHTLINER,CASCADIA,2019.0,Truck
51,ASC-8988327-00,,2023-08-28,2024-08-28,2023-08-28,2024-08-28,CN,Cancellation,-197.5,100.0,,1000000.0,"$2,000,000",0.0,,-34.56,6900 Mauna Loa Way,CA,95219,F & S Freightway Inc,6900 Mauna Loa Way,Stockton,CA,95219,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.503,1-8,"Extra Heavy Trucks (45,001+)",3AKJHHDR9KSJL3942,FREIGHTLINER,CASCADIA,2019.0,Truck
52,ASC-5292247-00,,2023-08-29,2024-08-29,2023-08-29,2024-08-29,CN,Cancellation,-9165.81,100.0,,1000000.0,"$2,000,000",0.0,,-1604.02,140 IRONWOOD LN,CA,94591,TYCOOL TRANSPORTATION LLC,140 IRONWOOD LN,VALLEJO,CA,94591,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.285,1-8,"Extra Heavy Trucks (45,001+)",3AKJGEBG0GSHE3947,FREIGHTLINER,CASCADIA,2016.0,Truck
53,ASC-5292247-00,,2023-08-29,2024-08-29,2023-08-29,2024-08-29,CN,Cancellation,0,100.0,,1000000.0,"$2,000,000",0.0,,0.0,140 IRONWOOD LN,CA,94591,TYCOOL TRANSPORTATION LLC,140 IRONWOOD LN,VALLEJO,CA,94591,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.285,1-8,"Extra Heavy Trucks (45,001+)",3AKJGEBG0GSHE3947,FREIGHTLINER,CASCADIA,2016.0,Truck
54,ASC-5292247-00,,2023-08-29,2024-08-29,2023-08-29,2024-08-29,CN,Cancellation,-30.78,100.0,,1000000.0,"$2,000,000",0.0,,-5.39,140 IRONWOOD LN,CA,94591,TYCOOL TRANSPORTATION LLC,140 IRONWOOD LN,VALLEJO,CA,94591,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.285,1-8,"Extra Heavy Trucks (45,001+)",3AKJGEBG0GSHE3947,FREIGHTLINER,CASCADIA,2016.0,Truck
55,ASC-5292247-00,,2023-08-29,2024-08-29,2023-08-29,2024-08-29,CN,Cancellation,0,100.0,,1000000.0,"$2,000,000",0.0,,0.0,140 IRONWOOD LN,CA,94591,TYCOOL TRANSPORTATION LLC,140 IRONWOOD LN,VALLEJO,CA,94591,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.285,1-8,"Extra Heavy Trucks (45,001+)",3AKJGEBG0GSHE3947,FREIGHTLINER,CASCADIA,2016.0,Truck
56,ASC-6040867-00,,2023-08-17,2024-08-17,2023-10-07,2024-08-17,CN,Cancellation,-8525.14,100.0,,1000000.0,"$2,000,000",0.0,,-1491.9,1606 74th Ave,CA,94621,TRANSPORTMANIA LLC,1606 74th Ave,Oakland,CA,94621,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.67,1-8,"Medium Trucks (10,000 - 20,000)",3C63RRGL0EG220501,RAM,3500,2014.0,Truck
57,ASC-6040867-00,,2023-08-17,2024-08-17,2023-10-07,2024-08-17,CN,Cancellation,0,100.0,,1000000.0,"$2,000,000",0.0,,0.0,1606 74th Ave,CA,94621,TRANSPORTMANIA LLC,1606 74th Ave,Oakland,CA,94621,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.67,1-8,"Medium Trucks (10,000 - 20,000)",3C63RRGL0EG220501,RAM,3500,2014.0,Truck
58,ASC-6040867-00,,2023-08-17,2024-08-17,2023-10-07,2024-08-17,CN,Cancellation,-111.88,100.0,,1000000.0,"$2,000,000",0.0,,-19.58,1606 74th Ave,CA,94621,TRANSPORTMANIA LLC,1606 74th Ave,Oakland,CA,94621,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.67,1-8,"Medium Trucks (10,000 - 20,000)",3C63RRGL0EG220501,RAM,3500,2014.0,Truck
59,ASC-6040867-00,,2023-08-17,2024-08-17,2023-10-07,2024-08-17,CN,Cancellation,-343.94,100.0,,1000000.0,"$2,000,000",0.0,,-60.19,1606 74th Ave,CA,94621,TRANSPORTMANIA LLC,1606 74th Ave,Oakland,CA,94621,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.67,1-8,"Medium Trucks (10,000 - 20,000)",3C63RRGL0EG220501,RAM,3500,2014.0,Truck
60,ASC-7406719-00,,2023-09-01,2024-09-01,2023-10-19,2024-09-01,CN,Cancellation,0.01,100.0,,1000000.0,"$2,000,000",0.0,,0.0,5005 COUNTRYVALE CT,CA,95368,LOBO DELIVERY INC,PO BOX 307,SALIDA,CA,95368,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.364,1-8,"Medium Trucks (10,000 - 20,000)",5PVNJ8JV3J4S67736,HINO,258ALP,2018.0,Truck
61,ASC-7406719-00,,2023-09-01,2024-09-01,2023-10-19,2024-09-01,CN,Cancellation,0,100.0,,1000000.0,"$2,000,000",0.0,,0.0,5005 COUNTRYVALE CT,CA,95368,LOBO DELIVERY INC,PO BOX 307,SALIDA,CA,95368,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.364,1-8,"Medium Trucks (10,000 - 20,000)",5PVNJ8JV3J4S67736,HINO,258ALP,2018.0,Truck
62,ASC-7406719-00,,2023-09-01,2024-09-01,2023-10-19,2024-09-01,CN,Cancellation,-33.36,100.0,,1000000.0,"$2,000,000",0.0,,-5.84,5005 COUNTRYVALE CT,CA,95368,LOBO DELIVERY INC,PO BOX 307,SALIDA,CA,95368,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.364,1-8,"Medium Trucks (10,000 - 20,000)",5PVNJ8JV3J4S67736,HINO,258ALP,2018.0,Truck
63,ASC-7406719-00,,2023-09-01,2024-09-01,2023-10-19,2024-09-01,CN,Cancellation,-199.38,100.0,,1000000.0,"$2,000,000",0.0,,-34.89,5005 COUNTRYVALE CT,CA,95368,LOBO DELIVERY INC,PO BOX 307,SALIDA,CA,95368,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.364,1-8,"Medium Trucks (10,000 - 20,000)",5PVNJ8JV3J4S67736,HINO,258ALP,2018.0,Truck
64,ASC-3795140-00,,2023-09-01,2024-09-01,2023-10-18,2024-09-01,CN,Cancellation,-0.01,100.0,,1000000.0,"$2,000,000",0.0,,0.0,2944 FAIRMONT AVE 11,CA,91214,ANIC AUTO SERVICES INC,PO BOX 1452,GUASTI,CA,91743,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.6,1-8,"Medium Trucks (10,000 - 20,000)",1HTKHPVK2NH599435,GMC\CHEVY,4500HD,2022.0,Truck
65,ASC-3795140-00,,2023-09-01,2024-09-01,2023-10-18,2024-09-01,CN,Cancellation,0,100.0,,1000000.0,"$2,000,000",0.0,,0.0,2944 FAIRMONT AVE 11,CA,91214,ANIC AUTO SERVICES INC,PO BOX 1452,GUASTI,CA,91743,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.6,1-8,"Medium Trucks (10,000 - 20,000)",1HTKHPVK2NH599435,GMC\CHEVY,4500HD,2022.0,Truck
66,ASC-3795140-00,,2023-09-01,2024-09-01,2023-10-18,2024-09-01,CN,Cancellation,-47.28,100.0,,1000000.0,"$2,000,000",0.0,,-8.27,2944 FAIRMONT AVE 11,CA,91214,ANIC AUTO SERVICES INC,PO BOX 1452,GUASTI,CA,91743,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.6,1-8,"Medium Trucks (10,000 - 20,000)",1HTKHPVK2NH599435,GMC\CHEVY,4500HD,2022.0,Truck
67,ASC-3795140-00,,2023-09-01,2024-09-01,2023-10-18,2024-09-01,CN,Cancellation,-249.63,100.0,,1000000.0,"$2,000,000",0.0,,-43.69,2944 FAIRMONT AVE 11,CA,91214,ANIC AUTO SERVICES INC,PO BOX 1452,GUASTI,CA,91743,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.6,1-8,"Medium Trucks (10,000 - 20,000)",1HTKHPVK2NH599435,GMC\CHEVY,4500HD,2022.0,Truck
68,ASC-4156781-00,,2023-08-17,2024-08-17,2023-10-23,2024-08-17,CN,Cancellation,0,100.0,,1000000.0,"$2,000,000",0.0,,0.0,13457 GLORYBOWER ST,CA,92553,A MILE AWAY LLC,13457 GLORYBOWER ST,MORENO VALLEY,CA,92553,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.314,1-8,"Medium Trucks (10,000 - 20,000)",1GB3G3BGXE1211099,GMC\CHEVY,3500,2014.0,Truck
69,ASC-4156781-00,,2023-08-17,2024-08-17,2023-10-23,2024-08-17,CN,Cancellation,0,100.0,,1000000.0,"$2,000,000",0.0,,0.0,13457 GLORYBOWER ST,CA,92553,A MILE AWAY LLC,13457 GLORYBOWER ST,MORENO VALLEY,CA,92553,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.314,1-8,"Medium Trucks (10,000 - 20,000)",1GB3G3BGXE1211099,GMC\CHEVY,3500,2014.0,Truck
70,ASC-4156781-00,,2023-08-17,2024-08-17,2023-10-23,2024-08-17,CN,Cancellation,0,100.0,,1000000.0,"$2,000,000",0.0,,0.0,13457 GLORYBOWER ST,CA,92553,A MILE AWAY LLC,13457 GLORYBOWER ST,MORENO VALLEY,CA,92553,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.314,1-8,"Medium Trucks (10,000 - 20,000)",1GB3G3BGXE1211099,GMC\CHEVY,3500,2014.0,Truck
71,ASC-4156781-00,,2023-08-17,2024-08-17,2023-10-23,2024-08-17,CN,Cancellation,0,100.0,,1000000.0,"$2,000,000",0.0,,0.0,13457 GLORYBOWER ST,CA,92553,A MILE AWAY LLC,13457 GLORYBOWER ST,MORENO VALLEY,CA,92553,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.314,1-8,"Medium Trucks (10,000 - 20,000)",1GB3G3BGXE1211099,GMC\CHEVY,3500,2014.0,Truck
72,ASC-7681529-00,,2023-09-06,2024-09-06,2023-10-18,2024-09-06,CN,Cancellation,-0.01,100.0,,1000000.0,"$2,000,000",0.0,,0.0,4308 N ARTHUR ST,ID,83815,L AND P TRUCKING INC,PO BOX 938,POST FALLS,ID,83877,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.68,1-8,"Extra Heavy Trucks (45,001+)",1XKWD49X6FR423647,KENWORTH,W900B,2015.0,Truck
73,ASC-7681529-00,,2023-09-06,2024-09-06,2023-10-18,2024-09-06,CN,Cancellation,0,100.0,,1000000.0,"$2,000,000",0.0,,0.0,4308 N ARTHUR ST,ID,83815,L AND P TRUCKING INC,PO BOX 938,POST FALLS,ID,83877,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.68,1-8,"Extra Heavy Trucks (45,001+)",1XKWD49X6FR423647,KENWORTH,W900B,2015.0,Truck
74,ASC-7681529-00,,2023-09-06,2024-09-06,2023-10-18,2024-09-06,CN,Cancellation,-66.39,100.0,,1000000.0,"$2,000,000",0.0,,-11.62,4308 N ARTHUR ST,ID,83815,L AND P TRUCKING INC,PO BOX 938,POST FALLS,ID,83877,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.68,1-8,"Extra Heavy Trucks (45,001+)",1XKWD49X6FR423647,KENWORTH,W900B,2015.0,Truck
75,ASC-7681529-00,,2023-09-06,2024-09-06,2023-10-18,2024-09-06,CN,Cancellation,-110.65,100.0,,1000000.0,"$2,000,000",0.0,,-19.36,4308 N ARTHUR ST,ID,83815,L AND P TRUCKING INC,PO BOX 938,POST FALLS,ID,83877,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.68,1-8,"Extra Heavy Trucks (45,001+)",1XKWD49X6FR423647,KENWORTH,W900B,2015.0,Truck
76,ASC-8691705-00,,2023-10-03,2024-10-03,2023-10-03,2024-10-03,NB,New Business,12995.59,100.0,2.0,1000000.0,"$2,000,000",0.0,,2274.23,105 TERAN ST,TX,78596,GUERRA URESTI TRANSPORTATION LLC,105 TERAN ST,WESLACO,TX,78596,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.155,1-8,"Extra Heavy Trucks (45,001+)",1XP7DB9X26D640600,PETERBILT,387,2006.0,Truck
77,ASC-8691705-00,,2023-10-03,2024-10-03,2023-10-03,2024-10-03,NB,New Business,0,100.0,2.0,1000000.0,"$2,000,000",0.0,,0.0,105 TERAN ST,TX,78596,GUERRA URESTI TRANSPORTATION LLC,105 TERAN ST,WESLACO,TX,78596,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.155,1-8,"Extra Heavy Trucks (45,001+)",1XP7DB9X26D640600,PETERBILT,387,2006.0,Truck
78,ASC-8691705-00,,2023-10-03,2024-10-03,2023-10-03,2024-10-03,NB,New Business,47.96,100.0,2.0,1000000.0,"$2,000,000",0.0,,8.39,105 TERAN ST,TX,78596,GUERRA URESTI TRANSPORTATION LLC,105 TERAN ST,WESLACO,TX,78596,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.155,1-8,"Extra Heavy Trucks (45,001+)",1XP7DB9X26D640600,PETERBILT,387,2006.0,Truck
79,ASC-8691705-00,,2023-10-03,2024-10-03,2023-10-03,2024-10-03,NB,New Business,0,100.0,2.0,1000000.0,"$2,000,000",0.0,,0.0,105 TERAN ST,TX,78596,GUERRA URESTI TRANSPORTATION LLC,105 TERAN ST,WESLACO,TX,78596,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.155,1-8,"Extra Heavy Trucks (45,001+)",1XP7DB9X26D640600,PETERBILT,387,2006.0,Truck
80,ASC-8691705-00,,2023-10-03,2024-10-03,2023-10-03,2024-10-03,NB,New Business,12995.59,100.0,2.0,1000000.0,"$2,000,000",0.0,,2274.23,105 TERAN ST,TX,78596,GUERRA URESTI TRANSPORTATION LLC,105 TERAN ST,WESLACO,TX,78596,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.155,1-8,"Extra Heavy Trucks (45,001+)",3HSCUAPR7AN240464,INT'L,PROSTAR,2010.0,Truck
81,ASC-8691705-00,,2023-10-03,2024-10-03,2023-10-03,2024-10-03,NB,New Business,0,100.0,2.0,1000000.0,"$2,000,000",0.0,,0.0,105 TERAN ST,TX,78596,GUERRA URESTI TRANSPORTATION LLC,105 TERAN ST,WESLACO,TX,78596,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.155,1-8,"Extra Heavy Trucks (45,001+)",3HSCUAPR7AN240464,INT'L,PROSTAR,2010.0,Truck
82,ASC-8691705-00,,2023-10-03,2024-10-03,2023-10-03,2024-10-03,NB,New Business,47.96,100.0,2.0,1000000.0,"$2,000,000",0.0,,8.39,105 TERAN ST,TX,78596,GUERRA URESTI TRANSPORTATION LLC,105 TERAN ST,WESLACO,TX,78596,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.155,1-8,"Extra Heavy Trucks (45,001+)",3HSCUAPR7AN240464,INT'L,PROSTAR,2010.0,Truck
83,ASC-8691705-00,,2023-10-03,2024-10-03,2023-10-03,2024-10-03,NB,New Business,0,100.0,2.0,1000000.0,"$2,000,000",0.0,,0.0,105 TERAN ST,TX,78596,GUERRA URESTI TRANSPORTATION LLC,105 TERAN ST,WESLACO,TX,78596,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.155,1-8,"Extra Heavy Trucks (45,001+)",3HSCUAPR7AN240464,INT'L,PROSTAR,2010.0,Truck
84,ASC-9045746-00,,2023-09-23,2024-09-23,2023-10-23,2024-09-23,EN,Endorsement,8.71,100.0,1.0,1000000.0,"$2,000,000",0.0,,1.52,2014 BAINTREE CT,OH,44212-6711,AFFECT TRUCKING LLC,2014 BAINTREE CT,BRUNSWICK,OH,44212-6711,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.512,1-8,"Extra Heavy Trucks (45,001+)",3AKJHHDR5RSVB8873,FREIGHTLINER,CASCADIA,2024.0,Truck
85,ASC-9045746-00,,2023-09-23,2024-09-23,2023-10-23,2024-09-23,EN,Endorsement,0,100.0,1.0,1000000.0,"$2,000,000",0.0,,0.0,2014 BAINTREE CT,OH,44212-6711,AFFECT TRUCKING LLC,2014 BAINTREE CT,BRUNSWICK,OH,44212-6711,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.512,1-8,"Extra Heavy Trucks (45,001+)",3AKJHHDR5RSVB8873,FREIGHTLINER,CASCADIA,2024.0,Truck
86,ASC-9045746-00,,2023-09-23,2024-09-23,2023-10-23,2024-09-23,EN,Endorsement,-30.28,100.0,1.0,1000000.0,"$2,000,000",0.0,,-5.3,2014 BAINTREE CT,OH,44212-6711,AFFECT TRUCKING LLC,2014 BAINTREE CT,BRUNSWICK,OH,44212-6711,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.512,1-8,"Extra Heavy Trucks (45,001+)",3AKJHHDR5RSVB8873,FREIGHTLINER,CASCADIA,2024.0,Truck
87,ASC-9045746-00,,2023-09-23,2024-09-23,2023-10-23,2024-09-23,EN,Endorsement,-75.97,100.0,1.0,1000000.0,"$2,000,000",0.0,,-13.29,2014 BAINTREE CT,OH,44212-6711,AFFECT TRUCKING LLC,2014 BAINTREE CT,BRUNSWICK,OH,44212-6711,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.512,1-8,"Extra Heavy Trucks (45,001+)",3AKJHHDR5RSVB8873,FREIGHTLINER,CASCADIA,2024.0,Truck
88,ASC-5284334-00,,2023-09-06,2024-09-06,2023-10-31,2024-09-06,CN,Cancellation,-10587.09,100.0,,1000000.0,"$2,000,000",0.0,,-1852.74,5906 BLUE PARKWAY,MO,64129,ASPEN TRUCKING CO LLC,1421 Southwest Georgetown Drive,Lee's Summit,MO,64082,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.8325,1-8,"Extra Heavy Trucks (45,001+)",3HSDZAPR3JN531131,INT'L,LT625,2018.0,Truck
89,ASC-5284334-00,,2023-09-06,2024-09-06,2023-10-31,2024-09-06,CN,Cancellation,0,100.0,,1000000.0,"$2,000,000",0.0,,0.0,5906 BLUE PARKWAY,MO,64129,ASPEN TRUCKING CO LLC,1421 Southwest Georgetown Drive,Lee's Summit,MO,64082,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.8325,1-8,"Extra Heavy Trucks (45,001+)",3HSDZAPR3JN531131,INT'L,LT625,2018.0,Truck
90,ASC-5284334-00,,2023-09-06,2024-09-06,2023-10-31,2024-09-06,CN,Cancellation,-94.54,100.0,,1000000.0,"$2,000,000",0.0,,-16.54,5906 BLUE PARKWAY,MO,64129,ASPEN TRUCKING CO LLC,1421 Southwest Georgetown Drive,Lee's Summit,MO,64082,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.8325,1-8,"Extra Heavy Trucks (45,001+)",3HSDZAPR3JN531131,INT'L,LT625,2018.0,Truck
91,ASC-5284334-00,,2023-09-06,2024-09-06,2023-10-31,2024-09-06,CN,Cancellation,-94.54,100.0,,1000000.0,"$2,000,000",0.0,,-16.54,5906 BLUE PARKWAY,MO,64129,ASPEN TRUCKING CO LLC,1421 Southwest Georgetown Drive,Lee's Summit,MO,64082,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.8325,1-8,"Extra Heavy Trucks (45,001+)",3HSDZAPR3JN531131,INT'L,LT625,2018.0,Truck
92,ASC-5284334-00,,2023-09-06,2024-09-06,2023-10-31,2024-09-06,CN,Cancellation,-10587.09,100.0,,1000000.0,"$2,000,000",0.0,,-1852.74,5906 BLUE PARKWAY,MO,64129,ASPEN TRUCKING CO LLC,1421 Southwest Georgetown Drive,Lee's Summit,MO,64082,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.8325,1-8,"Medium Trucks (10,000 - 20,000)",1HTMMMMLXJH447751,INT'L,4300,2018.0,Truck
93,ASC-5284334-00,,2023-09-06,2024-09-06,2023-10-31,2024-09-06,CN,Cancellation,0,100.0,,1000000.0,"$2,000,000",0.0,,0.0,5906 BLUE PARKWAY,MO,64129,ASPEN TRUCKING CO LLC,1421 Southwest Georgetown Drive,Lee's Summit,MO,64082,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.8325,1-8,"Medium Trucks (10,000 - 20,000)",1HTMMMMLXJH447751,INT'L,4300,2018.0,Truck
94,ASC-5284334-00,,2023-09-06,2024-09-06,2023-10-31,2024-09-06,CN,Cancellation,-94.54,100.0,,1000000.0,"$2,000,000",0.0,,-16.54,5906 BLUE PARKWAY,MO,64129,ASPEN TRUCKING CO LLC,1421 Southwest Georgetown Drive,Lee's Summit,MO,64082,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.8325,1-8,"Medium Trucks (10,000 - 20,000)",1HTMMMMLXJH447751,INT'L,4300,2018.0,Truck
95,ASC-5284334-00,,2023-09-06,2024-09-06,2023-10-31,2024-09-06,CN,Cancellation,-94.54,100.0,,1000000.0,"$2,000,000",0.0,,-16.54,5906 BLUE PARKWAY,MO,64129,ASPEN TRUCKING CO LLC,1421 Southwest Georgetown Drive,Lee's Summit,MO,64082,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.8325,1-8,"Medium Trucks (10,000 - 20,000)",1HTMMMMLXJH447751,INT'L,4300,2018.0,Truck
96,ASC-9176231-00,,2023-08-12,2024-08-12,2023-10-30,2024-08-12,CN,Cancellation,0,100.0,,1000000.0,"$2,000,000",0.0,,0.0,285 SAI LANE,CA,95382,HOMELAND TRANS CARGO,285 SAI LANE,TURLOCK,CA,95382,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.384,1-8,"Heavy Trucks (20,000 - 45,000)",3AKJGLDR5HSHT2418,FREIGHTLINER,CASCADIA,2017.0,Truck
